섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
기타 전문 소매,53403090,AST,Taseco Air Services JSC,hose,2026-07-31,"64,000","64,000","63,600","64,000",+8.17%,+2.56%,200,0.31,"7,600",486,N/A
민자 발전 사업,59101020,HNA,Hua Na Hydropower JSC,hose,2026-05-15,"22,950","23,400","21,000","23,400",+7.83%,+12.77%,"1,400",6.36,600,14,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-06-12,"48,050","49,700","47,900","49,700",+7.69%,+6.88%,"3,200",6.88,"1,500",74,N/A
"부동산 임대, 개발 및 운영",60101010,FDC,Foreign Trade Development and Investment Corp of Ho Chi Minh City,hose,2026-05-21,"24,900","25,100","25,100","25,100",+24.26%,+3.72%,"1,300",5.46,100,2,N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-08-03,"65,000","65,300","63,300","65,000",+4.84%,+0.62%,"1,500",2.36,"1,853,600","120,484",N/A
상품 화학,51101010,APH,An Phat Holdings JSC,hose,2026-08-04,"5,630","5,800","5,540","5,700",+4358.80%,+5.75%,70,1.24,"483,900","2,758",N/A
상품 화학,51101010,HII,An Tien Industries JSC,hose,2026-08-04,"8,110","8,670","8,500","8,670",+2653.08%,+39.84%,560,6.91,"3,471,100","30,094",N/A
용기(종이 제외) 및 포장재,51302010,DTT,Do Thanh Technology Corp,hose,2026-07-21,"18,000","18,000","17,900","18,000",+6.82%,+0.00%,0,0.0,400,7,N/A
"자동차 차량, 부품 및 서비스 소매",53403010,CTF,City Auto Corp,hose,2026-08-04,"18,400","18,950","18,400","18,950",+5.28%,+9.86%,550,2.99,"392,600","7,439",N/A
제약,56201040,DCL,Cuu Long Pharmaceutical JSC,hose,2026-08-04,"41,900","44,800","42,600","44,000",+15.94%,+15.64%,"2,100",5.01,"1,401,800","61,679",N/A
종이 포장재,51302020,DHC,Donghai JSC of Bentre,hose,2026-08-03,"34,600","35,300","34,200","34,650",+409959.18%,+12.50%,550,1.61,"535,600","18,558",N/A
컴퓨터 및 전자 제품 소매,53403050,FRT,FPT Digital Retail JSC,hose,2026-08-03,"133,100","139,000","133,500","135,000",+117679.43%,+24.20%,"1,900",1.43,"993,100","134,068",N/A
항만 운영 및 서비스,52407020,DVP,Dinhvu Port Investment & Development JSC,hose,2026-08-04,"77,200","78,700","77,100","78,100",+11.03%,+3.31%,900,1.17,"12,500",976,N/A
