섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-08-18,"8,150","8,410","8,150","8,350",+8.72%,+6.37%,200,2.45,"235,917","1,969",N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-07-30,"8,080","8,560","8,430","8,430",+10.48%,+5.24%,430,5.38,"36,324",306,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-08-18,"49,900","52,000","51,900","51,900",+11.61%,+4.74%,"2,000",4.01,700,36,N/A
산업용 기계 및 장비,52102010,SBG,Siba High-Tech Mechanical Group JSC,hose,2026-08-18,"12,700","12,850","12,450","12,800",+24.37%,+3.23%,300,2.4,"200,910","2,571",N/A
수자원 유틸리티,59103010,CLW,Cho Lon Water Supply JSC,hose,2026-06-25,"59,100","60,100","60,100","60,100",+39.93%,+30.65%,"3,900",6.94,100,6,N/A
식품 가공,54102020,VNM,Vietnam Dairy Products JSC,hose,2026-08-19,"63,100","64,300","62,700","64,000",+11.84%,+3.56%,900,1.43,"3,226,559","206,499",N/A
양조업,54101010,SMB,Sai Gon Mien Trung Beer JSC,hose,2026-08-18,"39,600","40,200","39,000","40,200",+5.10%,+3.88%,600,1.52,"10,716",430,N/A
"오일, 가스 정제 및 마케팅",50102030,CMV,Camau Trading JSC,hose,2026-08-18,"9,100","9,730","8,530","9,700",+22.78%,+30.20%,600,6.59,"8,200",79,N/A
"자동차 차량, 부품 및 서비스 소매",53403010,CTF,City Auto Corp,hose,2026-08-18,"20,900","21,200","20,750","21,050",+15.66%,+1.45%,150,0.72,"149,310","3,142",N/A
종이 제품,51301020,HAP,Hapaco Group JSC,hose,2026-08-11,"7,300","7,300","7,110","7,300",+5.95%,+0.14%,10,0.14,"40,694",297,N/A
타이어 및 고무 제품,53101030,BRC,Ben Thanh Rubber JSC,hose,2026-08-13,"12,500","12,500","12,200","12,500",+4.17%,+0.40%,250,2.04,"2,401",30,N/A
