섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-08-24,"8,890","9,100","8,880","8,890",+18.06%,+9.08%,0,0.0,"283,135","2,517",N/A
건설 및 엔지니어링,52201020,HUB,Thua Thien Hue Construction Joint Stock Corp,hose,2026-08-25,"13,100","13,300","13,100","13,150",+3.54%,+4.37%,50,0.38,"3,640",47,N/A
기타 전문 소매,53403090,AST,Taseco Air Services JSC,hose,2026-08-14,"64,800","64,800","63,900","64,800",+9.52%,+2.05%,"2,200",3.51,"2,138",138,N/A
담배,54102030,CLC,Cat Loi JSC,hose,2026-08-24,"53,500","55,500","53,500","53,500",+3.98%,+1.13%,0,0.0,400,21,N/A
"부동산 임대, 개발 및 운영",60101010,SJS,SJ Group JSC,hose,2026-08-25,"51,200","54,000","52,600","52,500",+2.74%,+10.76%,"1,300",2.54,"45,226","2,374",N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-08-25,"65,100","67,000","65,300","67,000",+6.52%,+6.86%,"1,900",2.92,"1,133,516","75,945",N/A
양조업,54101010,BHN,Hanoi Beer Alcohol And Beverage Joint Stock Corp,hose,2026-08-07,"30,750","31,600","30,650","31,350",+6.63%,+4.50%,650,2.12,"3,889",121,N/A
양조업,54101010,SMB,Sai Gon Mien Trung Beer JSC,hose,2026-08-20,"40,200","40,200","40,050","40,200",+4.15%,+1.52%,100,0.25,"3,255",130,N/A
자동차 및 트럭 제조,53101010,HTL,Truong Long Engineering and Auto JSC,hose,2026-06-08,"21,600","21,800","21,700","21,700",+2.36%,+0.93%,100,0.46,309,6,N/A
전기 부품 및 장비,52102030,DHM,DHM Investment and Trading JSC,hose,2026-07-16,"6,840","6,970","6,970","6,970",+11.52%,+7.23%,370,5.61,"141,000",982,N/A
타이어 및 고무 제품,53101030,TRC,Tay Ninh Rubber JSC,hose,2026-08-25,"86,100","87,900","86,600","87,000",+14.47%,+5.71%,900,1.05,"66,210","5,760",N/A
항만 운영 및 서비스,52407020,GMD,Gemadept Group Corp,hose,2026-06-15,"79,600","81,300","78,700","80,000",+9.14%,+1.78%,"1,300",1.65,"1,408,478","112,678",N/A
