섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
,,CMII,Columbus Circle Capital Corp II,nasdaq,2026-06-26,10.15,10.16,10.13,10.15,+3.26%,+0.00%,0.00,0.0,"1,045,812",10.61,N/A
,,CMIIU,Columbus Circle Capital II Units,nasdaq,2026-06-29,10.95,10.95,10.95,10.95,+9.50%,+3.60%,0.00,0.0,388,0.00,N/A
IT 서비스 및 컨설팅,57201010,AIOT,PowerFleet Inc,nasdaq,2026-07-01,4.38,4.51,4.36,4.38,+35.60%,+17.11%,0.01,0.23,"1,066,014",4.67,N/A
IT 서비스 및 컨설팅,57201010,AVPT,AvePoint Inc (Delaware),nasdaq,2026-06-01,11.52,12.06,11.25,12.05,+22.91%,+10.61%,0.59,5.1,"1,901,304",22.90,N/A
IT 서비스 및 컨설팅,57201010,KARO,Karooooo Ltd,nasdaq,2026-07-02,53.87,56.76,53.80,56.32,+11.19%,+12.73%,2.45,4.55,"154,705",8.71,N/A
IT 서비스 및 컨설팅,57201010,MNDO,Mind CTI Ltd,nasdaq,2026-04-20,1.10,1.14,1.08,1.12,+2.75%,+9.80%,0.04,3.7,"136,403",0.15,N/A
IT 서비스 및 컨설팅,57201010,OKTA,Okta Inc,nasdaq,2026-07-02,141.42,148.85,142.55,148.60,+95.42%,+19.57%,7.18,5.08,"2,587,571",384.51,N/A
IT 서비스 및 컨설팅,57201010,PTRN,Pattern Group Inc,nasdaq,2026-07-01,26.48,28.56,26.39,28.43,+125.63%,+24.15%,2.00,7.57,"2,951,446",83.91,N/A
IT 서비스 및 컨설팅,57201010,QLYS,Qualys Inc,nasdaq,2026-07-02,148.12,159.35,151.11,158.26,+81.16%,+28.38%,10.14,6.85,"1,007,873",159.51,N/A
IT 서비스 및 컨설팅,57201010,RMNI,Rimini Street Inc,nasdaq,2026-07-02,4.54,4.70,4.45,4.66,+37.87%,+7.87%,0.12,2.64,"341,724",1.59,N/A
가정용 가구,53204040,CRWS,Crown Crafts Inc,nasdaq,2026-07-01,2.97,3.03,2.96,3.03,+14.60%,+7.45%,0.08,2.71,"46,398",0.14,N/A
가정용 가구,53204040,LOVE,Lovesac Co,nasdaq,2026-04-17,17.65,18.17,16.59,18.04,+16.16%,+6.56%,0.55,3.14,"287,302",5.18,N/A
가정용 전자 제품,57106030,PLBL,Polibeli Group Ltd,nasdaq,2026-07-02,10.26,11.08,10.05,10.74,+20.67%,+37.16%,0.48,4.68,"566,553",6.08,N/A
개인 생활 필수 용품,54201020,IPAR,Interparfums Inc,nasdaq,2026-07-02,119.39,121.35,117.98,121.07,+34.76%,+12.13%,1.68,1.41,"269,018",32.57,N/A
개인 생활 필수 용품,54201020,OLPX,Olaplex Holdings Inc,nasdaq,2026-07-02,2.07,2.08,2.06,2.07,+1.97%,+0.49%,0.00,0.0,"13,120,202",27.16,N/A
개인 서비스,54201030,DRVN,Driven Brands Holdings Inc,nasdaq,2026-07-02,14.47,15.61,14.52,15.08,+20.35%,+7.18%,0.61,4.22,"1,383,175",20.86,N/A
개인 서비스,54201030,FTDR,Frontdoor Inc,nasdaq,2026-07-02,78.50,79.65,77.57,79.07,+38.67%,+5.81%,0.57,0.73,"565,764",44.73,N/A
건설 자재 및 비품,53203020,CSTE,Caesarstone Ltd,nasdaq,2026-07-02,2.21,2.46,2.15,2.35,+72.79%,+12.44%,0.14,6.33,"293,165",0.69,N/A
경영 지원 서비스,52203040,CNCK,Coincheck Group NV,nasdaq,2026-06-29,2.28,2.49,2.20,2.47,+49.70%,+10.27%,0.23,10.27,"81,435",0.20,N/A
경영 지원 서비스,52203040,DLO,Dlocal Ltd.,nasdaq,2026-07-02,14.88,15.39,14.48,15.25,+21.14%,+20.17%,0.37,2.49,"2,631,450",40.13,N/A
경영 지원 서비스,52203040,PAYO,Payoneer Global Inc,nasdaq,2026-06-26,7.13,7.13,7.09,7.13,+53.33%,+0.00%,0.04,0.56,"2,135,253",15.22,N/A
경영 지원 서비스,52203040,WLFC,Willis Lease Finance Corp,nasdaq,2026-05-06,238.45,244.62,226.45,239.91,+23.61%,+7.16%,13.39,5.91,"205,393",49.28,N/A
광고 및 마케팅,53302010,CRTO,Criteo SA ADR,nasdaq,2026-05-05,20.12,25.29,19.00,23.17,+25.18%,+31.20%,4.09,21.44,"2,678,952",62.07,N/A
광고 및 마케팅,53302010,FLNT,Fluent Inc,nasdaq,2026-07-01,4.03,4.06,3.89,4.06,+30.55%,+22.29%,0.16,4.1,"21,836",0.09,N/A
광고 및 마케팅,53302010,FORR,Forrester Research Inc,nasdaq,2026-07-02,9.45,9.92,9.22,9.63,+81.02%,+23.30%,0.18,1.9,"93,137",0.90,N/A
광고 및 마케팅,53302010,MCHX,Marchex Inc,nasdaq,2026-04-28,1.75,1.76,1.69,1.76,+9.32%,+11.39%,0.02,1.15,"31,915",0.06,N/A
광고 및 마케팅,53302010,MGNI,Magnite Inc,nasdaq,2026-07-02,20.38,20.98,20.15,20.84,+71.38%,+11.27%,0.46,2.26,"2,254,557",46.98,N/A
광고 및 마케팅,53302010,NRC,NRC Health,nasdaq,2026-07-02,22.40,22.70,21.82,22.50,+31.38%,+8.12%,0.10,0.45,"103,270",2.32,N/A
광고 및 마케팅,53302010,STGW,Stagwell Inc,nasdaq,2026-07-01,7.58,7.66,7.33,7.58,+16.08%,+7.67%,0.18,2.43,"954,662",7.24,N/A
