섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Interactive Home Entertainment,EA,Electronic Arts,s&p500,2026-07-01,205.45,206.59,204.86,206.56,+2.07%,+0.54%,1.67,0.82,"1,446,451",298.78,N/A
Communication Services,Publishing,NWSA,News Corp (Class A),s&p500,2026-06-05,27.26,27.52,26.70,27.49,+10.22%,+6.63%,0.77,2.88,"3,404,167",93.58,N/A
Consumer Discretionary,Computer & Electronics Retail,BBY,Best Buy,s&p500,2026-07-07,78.72,80.39,78.44,79.99,+33.20%,+3.57%,1.92,2.46,"3,396,941",271.72,N/A
Energy,Oil & Gas Refining & Marketing,MPC,Marathon Petroleum,s&p500,2026-07-08,280.68,283.68,279.07,283.30,+26.23%,+6.96%,2.62,0.93,"1,518,215",430.11,N/A
Energy,Oil & Gas Refining & Marketing,PSX,Phillips 66,s&p500,2026-07-08,187.81,190.66,187.32,189.82,+19.20%,+8.78%,2.01,1.07,"1,926,033",365.60,N/A
Financials,Asset Management & Custody Banks,NTRS,Northern Trust,s&p500,2026-07-07,181.39,185.57,181.22,182.86,+19.30%,+4.13%,2.94,1.63,"755,960",138.23,N/A
Financials,Asset Management & Custody Banks,STT,State Street Corporation,s&p500,2026-07-07,179.94,183.32,178.89,180.16,+27.85%,+6.18%,2.74,1.54,"1,880,516",338.79,N/A
Financials,Investment Banking & Brokerage,RJF,Raymond James Financial,s&p500,2026-07-07,167.60,171.62,165.64,168.72,+12.60%,+6.66%,3.37,2.04,"718,538",121.23,N/A
Financials,Life & Health Insurance,AFL,Aflac,s&p500,2026-07-07,121.49,122.32,120.68,121.99,+9.35%,+2.95%,0.55,0.45,"1,338,100",163.23,N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-07-07,118.05,118.97,116.43,118.52,+24.04%,+4.14%,1.26,1.07,"1,276,972",151.35,N/A
Health Care,Life Sciences Tools & Services,CRL,Charles River Laboratories,s&p500,2026-07-06,231.43,233.72,222.94,233.60,+30.99%,+1.97%,9.64,4.3,"517,241",120.83,N/A
Health Care,Life Sciences Tools & Services,IQV,IQVIA,s&p500,2026-07-07,208.23,210.09,203.27,208.97,+21.50%,+2.84%,5.18,2.54,"826,531",172.72,N/A
Health Care,Life Sciences Tools & Services,TECH,Bio-Techne,s&p500,2026-06-26,71.00,71.20,70.76,71.15,+23.90%,+0.21%,0.19,0.27,"3,916,286",278.64,N/A
Health Care,Managed Health Care,UNH,UnitedHealth Group,s&p500,2026-07-07,428.19,434.30,423.52,431.68,+38.70%,+1.21%,6.08,1.43,"3,644,580","1,573.29",N/A
Industrials,Aerospace & Defense,HII,Huntington Ingalls Industries,s&p500,2026-07-07,"5,900.00","5,940.00","5,700.00","5,900.00",+1388.55%,+5.36%,20.00,0.34,"1,500,829","8,854.89",N/A
Industrials,Air Freight & Logistics,EXPD,Expeditors International,s&p500,2026-07-02,167.57,170.65,164.68,170.62,+18.58%,+2.28%,6.26,3.81,"1,325,907",226.23,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-07-02,48.89,49.54,48.80,49.35,+16.89%,+2.11%,0.66,1.36,"9,813,881",484.32,N/A
Industrials,Rail Transportation,UNP,Union Pacific Corporation,s&p500,2026-07-07,283.12,285.38,280.96,285.04,+14.00%,+2.63%,4.10,1.46,"1,503,168",428.46,N/A
Information Technology,Communications Equipment,ANET,Arista Networks,s&p500,2026-07-08,181.05,189.82,179.80,184.69,+21.49%,+10.85%,3.64,2.01,"8,725,959","1,611.60",N/A
Information Technology,Communications Equipment,FFIV,"F5, Inc.",s&p500,2026-07-01,424.18,431.41,418.12,430.32,+44.37%,+1.45%,11.18,2.67,"594,937",256.01,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-07-02,"5,490.00","5,500.00","5,450.00","5,490.00",+3597.07%,+0.00%,10.00,0.18,"108,518",595.76,N/A
Information Technology,Electronic Equipment & Instruments,ZBRA,Zebra Technologies,s&p500,2026-07-06,270.29,273.46,262.97,272.65,+20.59%,+1.79%,8.33,3.15,"623,736",170.06,N/A
Information Technology,Systems Software,FTNT,Fortinet,s&p500,2026-07-06,162.35,164.01,152.25,163.73,+107.94%,+2.99%,7.02,4.48,"4,571,990",748.57,N/A
Information Technology,"Technology Hardware, Storage & Peripherals",AAPL,Apple Inc.,s&p500,2026-06-02,315.20,316.53,308.16,316.22,+22.11%,+7.42%,2.83,0.9,"44,882,363","14,192.70",N/A
Utilities,Independent Power Producers & Energy Traders,AES,AES Corporation,s&p500,2026-05-20,14.73,14.81,14.62,14.73,+3.55%,+0.61%,0.09,0.61,"23,692,362",348.99,N/A
