섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,300010,Doushen Beijing Education & Technology Inc Class A,szse,2026-09-09,4.99,5.60,5,5.57,+123.69%,+45.05%,0.58,11.62,"166,865,053",929,N/A
IT 서비스 및 컨설팅,57201010,300020,Enjoyor Technology Co Ltd Class A,szse,2026-09-08,4.21,4.30,4.10,4.21,+18.93%,+10.21%,0.02,0.48,"21,760,300",91,N/A
IT 서비스 및 컨설팅,57201010,301085,Beijing Asiacom Information Technology Co Ltd Class A,szse,2026-09-09,72.78,75.80,70.73,74.21,+20.67%,+12.02%,1.43,1.96,"7,330,712",544,N/A
"가전제품, 도구 및 가정 용품",53204030,002543,Guangdong Vanward New Electric Co Ltd Class A,szse,2026-09-03,7.65,7.90,7.12,7.90,+15.33%,+3.27%,0.72,10.03,"34,006,134",268,N/A
개인 생활 필수 용품,54201020,003006,Chongqing Baiya Sanitary Products Co Ltd Class A,szse,2026-09-09,16.66,17.27,16.46,17.10,+5.75%,+18.67%,0.44,2.64,"29,444,637",503,N/A
건설 및 엔지니어링,52201020,000753,Fujian Zhangzhou Development Co Ltd Class A,szse,2026-09-09,5.22,5.31,5.13,5.22,+3.68%,+5.03%,0,0.0,"32,790,075",171,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-09-09,0.15,0.15,0.14,0.15,+102.78%,+21.67%,0,0.0,"615,002",0,N/A
건설 및 엔지니어링,52201020,002375,Zhejiang Yasha Decoration Co Ltd Class A,szse,2026-09-08,229,257,225,234,+9.86%,+7.83%,5,2.18,"713,300",166,N/A
건설 및 엔지니어링,52201020,300332,Top Resource Energy Co Ltd Class A,szse,2026-09-08,5.19,5.45,5.14,5.21,+14.00%,+4.41%,0.07,1.36,"59,020,436",307,N/A
건설 및 엔지니어링,52201020,301046,Shanghai Nenghui Technology Co Ltd Class A,szse,2026-09-09,32.42,33.30,31.83,33.10,+10.89%,+21.78%,0.68,2.1,"7,497,653",248,N/A
건설 자재,51202010,002596,Hainan RuiZe New Building Material Co Ltd Class A,szse,2026-06-16,3.58,3.69,3.42,3.63,+0.83%,+8.68%,0.14,4.01,"69,149,763",251,N/A
건설 자재,51202010,002225,Puyang Refractories Group Co Ltd Class A,szse,2026-09-09,6.47,6.99,6.41,6.51,+87.07%,+44.19%,0.04,0.54,"25,690,000",167,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-08-26,0.91,0.93,0.82,0.92,+22.00%,+8.28%,0.09,10.24,"675,000",0,N/A
다각적 산업용 제품 도매,52202010,000905,Xiamen Port Development Co Ltd Class A,szse,2026-09-09,9.43,9.66,9.27,9.46,+6.77%,+6.79%,0.03,0.32,"26,487,109",250,N/A
